elev,xcoord,ycoord,id,dist,dist_total
979.48,-122.029055,41.125439,4460,330.75318765,3248545.63025531
937.03,-122.032707,41.119072,4461,571.784133692,3249117.41438901
930.77,-122.039167,41.114968,4462,422.372630395,3249539.7870194
912.5,-122.043982,41.113869,4463,422.372630395,3249962.1596498
886.57,-122.048344,41.111441,4464,454.923021884,3250417.08267168
834.18,-122.054486,41.115677,4465,379.514546511,3250796.59721819
755.38,-122.058501,41.117246,4466,379.514546511,3251176.1117647
752.53,-122.063077,41.114561,4467,486.430369185,3251662.54213389
714.81,-122.071734,41.114553,4468,727.045912661,3252389.58804655
743.3,-122.081473,41.114472,4469,681.19109948,3253070.77914603
693.29,-122.089581,41.114648,4470,533.655125115,3253604.43427114
740.97,-122.095858,41.113905,4471,533.655125115,3254138.08939626
803,-122.102335,41.114368,4472,583.917362698,3254722.00675896
901.24,-122.107848,41.111164,4473,583.917362698,3255305.92412165
975.83,-122.113348,41.107645,4474,541.680946473,3255847.60506813
1039.23,-122.119249,41.105677,4475,378.031651794,3256225.63671992
1059.88,-122.123698,41.106189,4476,378.031651794,3256603.66837171
1084.24,-122.123848,41.110975,4477,531.685173135,3257135.35354485
1079.53,-122.123791,41.116024,4478,418.284536331,3257553.63808118
1139.52,-122.128672,41.116772,4479,418.284536331,3257971.92261751
1201.45,-122.131838,41.12282,4480,533.585950879,3258505.50856839
1118.62,-122.128126,41.12672,4481,259.942508685,3258765.45107708
1073.28,-122.129802,41.128688,4482,259.942508685,3259025.39358576
979.84,-122.138218,41.127224,4483,497.13807455,3259522.53166031
930.98,-122.143856,41.12859,4484,419.644859335,3259942.17651965
961.58,-122.148588,41.129806,4485,419.644859335,3260361.82137898
949.36,-122.156735,41.124841,4486,329.123969057,3260690.94534804
947.18,-122.15888,41.127321,4487,329.123969057,3261020.06931709
899.72,-122.160538,41.1333,4488,678.342062466,3261698.41137956
813.06,-122.167538,41.138954,4489,548.26121305,3262246.67259261
841.36,-122.172147,41.142451,4490,548.26121305,3262794.93380566
957.3,-122.179638,41.136522,4491,218.163608839,3263013.0974145
1054.28,-122.182074,41.137206,4492,218.163608839,3263231.26102334
1155.8,-122.187131,41.138906,4493,464.660033721,3263695.92105706
1188.13,-122.197392,41.139101,4494,353.301244986,3264049.22230205
1245.69,-122.201572,41.138734,4495,353.301244986,3264402.52354703
1286.16,-122.209443,41.141044,4496,330.819417051,3264733.34296408
1354.41,-122.211648,41.143513,4497,330.819417051,3265064.16238113
1411.28,-122.218138,41.146564,4498,641.657486484,3265705.81986762
1404.45,-122.227129,41.151773,4499,950.910065906,3266656.72993352
1405.46,-122.239786,41.148291,4500,561.998481458,3267218.72841498
1395.64,-122.245125,41.145238,4501,561.998481458,3267780.72689644
1358.83,-122.249552,41.138803,4502,317.793864926,3268098.52076136
1337.63,-122.258755,41.135575,4503,306.612249335,3268405.1330107
1282.75,-122.255213,41.136247,4504,306.612249335,3268711.74526003
1239.83,-122.251005,41.141445,4505,317.793864926,3269029.53912496
1197.6,-122.250362,41.148522,4506,571.193581203,3269600.73270616
1154.58,-122.261169,41.152091,4507,946.944286012,3270547.67699218
1082.38,-122.270751,41.156592,4508,189.185833681,3270736.86282586
994.85,-122.272204,41.155289,4509,189.185833681,3270926.04865954
955.95,-122.275281,41.160494,4510,351.350372051,3271277.39903159
877.11,-122.279239,41.159464,4511,232.012120694,3271509.41115228
809.48,-122.281274,41.15805,4512,232.012120695,3271741.42327298
752.12,-122.284098,41.161239,4513,117.31564864,3271858.73892162
709.1,-122.284013,41.162293,4514,117.31564864,3271976.05457026
630.73,-122.292393,41.160144,4515,496.030272901,3272472.08484316
655.79,-122.297139,41.162806,4516,508.362892236,3272980.44773539
761.35,-122.300168,41.158842,4517,508.362892236,3273488.81062763
757.73,-122.310138,41.162656,4518,434.018034154,3273922.82866178
822.72,-122.313963,41.160026,4519,434.018034154,3274356.84669594
877.69,-122.324862,41.157762,4520,797.615580726,3275154.46227666
869.34,-122.332511,41.162024,4521,797.615580726,3275952.07785739
864.94,-122.342763,41.161334,4522,495.202276646,3276447.28013404
784.71,-122.348661,41.161456,4523,495.202276646,3276942.48241068
850.68,-122.355287,41.162014,4524,559.556882463,3277502.03929315
837.81,-122.362916,41.165894,4525,321.954010424,3277823.99330357
913.53,-122.366752,41.165867,4526,321.954010424,3278145.94731399
949.58,-122.368898,41.172792,4527,746.583620579,3278892.53093457
964.48,-122.372766,41.178846,4528,718.228388887,3279610.75932346
1050.91,-122.374289,41.18521,4529,718.228388887,3280328.98771235
1102.7,-122.379538,41.190455,4530,484.714208947,3280813.70192129
1228.44,-122.378413,41.194736,4531,484.714208947,3281298.41613024
1342.84,-122.383091,41.193187,4532,425.322707182,3281723.73883742
1482,-122.383386,41.197959,4533,530.544737765,3282254.28357519
1618.55,-122.381855,41.20447,4534,734.412040583,3282988.69561577
1725.65,-122.378014,41.212932,4535,637.766262646,3283626.46187842
1746.77,-122.385428,41.211654,4536,637.766262646,3284264.22814106
1794.99,-122.396395,41.215179,4537,999.577740067,3285263.80588113
1841.68,-122.409601,41.214607,4538,1160.113202579,3286423.91908371
1893.36,-122.41914,41.207042,4539,1015.955353748,3287439.87443746
1924.48,-122.422814,41.198325,4540,1015.955353749,3288455.82979121
2035.34,-122.433996,41.189085,4541,1390.305485996,3289846.1352772
1990.47,-122.449784,41.187601,4542,1334.751944266,3291180.88722147
1979.66,-122.466967,41.191525,4543,1505.976347721,3292686.86356919
2042.89,-122.487069,41.191167,4544,996.667694514,3293683.5312637
2041.68,-122.498092,41.194515,4545,996.667694514,3294680.19895822
2030.27,-122.509168,41.202608,4546,1292.676306641,3295972.87526486
1997.57,-122.522218,41.209843,4547,1291.762226037,3297264.63749089
2043.57,-122.517208,41.220842,4548,1291.762226037,3298556.39971693
2070.71,-122.516885,41.234536,4549,1521.073627043,3300077.47334398
2116.91,-122.510222,41.248429,4550,1673.823125334,3301751.29646931
2113.92,-122.51006,41.2635,4551,1068.694074546,3302819.99054386
2178.76,-122.503881,41.271918,4552,1068.694074546,3303888.6846184
2241.8,-122.510104,41.281443,4553,975.625984302,3304864.3106027
2283.58,-122.501831,41.287626,4554,975.625984302,3305839.936587
2323.45,-122.492198,41.291496,4555,914.244592899,3306754.1811799
2262.08,-122.499517,41.300668,4556,1188.873748597,3307943.0549285
2209.99,-122.511212,41.310218,4557,1109.70665149,3309052.76157999
2204.15,-122.512843,41.320134,4558,686.38044676,3309739.14202675
2198.56,-122.504712,41.320922,4559,686.380446759,3310425.52247351
2154.52,-122.511323,41.333136,4560,1449.601229325,3311875.12370284
2106.45,-122.52667,41.338977,4561,1439.139349804,3313314.26305264
2102.07,-122.542308,41.344486,4562,1204.48744041,3314518.75049305
2093.46,-122.545034,41.355135,4563,1204.48744041,3315723.23793346
2083.19,-122.559029,41.360819,4564,1313.713129146,3317036.95106261
2079.41,-122.573027,41.355463,4565,1037.68316012,3318074.63422273
2063.52,-122.572914,41.34612,4566,1037.68316012,3319112.31738285
2042.06,-122.563377,41.342949,4567,1010.606465293,3320122.92384814
2071.62,-122.569794,41.335241,4568,767.467315256,3320890.39116339
2021.89,-122.575642,41.329919,4569,637.870128616,3321528.26129201
2055.31,-122.579886,41.325149,4570,637.870128616,3322166.13142063
2132.34,-122.596551,41.321296,4571,907.311930141,3323073.44335077
2117.84,-122.60735,41.320615,4572,925.164210601,3323998.60756137
2061.75,-122.617741,41.323449,4573,925.164210601,3324923.77177197
2009.51,-122.62679,41.330192,4574,1065.235424102,3325989.00719607
1927.04,-122.638631,41.324115,4575,1054.160203192,3327043.16739926
1877.95,-122.641226,41.314827,4576,1054.160203191,3328097.32760245
1820.45,-122.6414,41.304118,4577,1189.42966176,3329286.75726421
1841.77,-122.648356,41.295208,4578,1193.784754625,3330480.54201884
1858.13,-122.650026,41.284533,4579,1193.784754625,3331674.32677346
1861.32,-122.65996,41.291277,4580,1119.577943185,3332793.90471665
1891.29,-122.671506,41.283412,4581,911.822490658,3333705.72720731
1885.07,-122.675265,41.275707,4582,911.822490658,3334617.54969797
1850.54,-122.683164,41.270713,4583,863.501938311,3335481.05163628
1731.07,-122.693439,41.281844,4584,1289.019183357,3336770.07081963
1684.91,-122.705795,41.274928,4585,602.511183678,3337372.58200331
1810.42,-122.712582,41.273135,4586,602.511183679,3337975.09318699
1918.4,-122.718609,41.266508,4587,892.588293865,3338867.68148086
1976.8,-122.7267,41.257191,4588,1237.09867114,3340104.780152
2029.36,-122.72749,41.244582,4589,1095.615726475,3341200.39587847
1944.19,-122.734412,41.236214,4590,1095.615726475,3342296.01160495
1903.69,-122.743518,41.228608,4591,784.5188674,3343080.53047235
1993.4,-122.752527,41.2267,4592,784.5188674,3343865.04933975
2109.82,-122.769499,41.229291,4593,1040.719100712,3344905.76844046
2148.12,-122.77717,41.221924,4594,597.516546246,3345503.2849867
2198.66,-122.778643,41.21666,4595,597.516546245,3346100.80153295
2265.36,-122.788901,41.211944,4596,964.010308273,3347064.81184122
2194.86,-122.79413,41.204214,4597,964.010308273,3348028.8221495
2187.02,-122.802974,41.19857,4598,971.180249263,3349000.00239876
2192.49,-122.813939,41.204387,4599,1123.941448761,3350123.94384752
2180.08,-122.828009,41.206812,4600,1051.68204689,3351175.62589441
2184.37,-122.839752,41.203492,4601,1067.038821545,3352242.66471595
2093.98,-122.84866,41.196633,4602,1067.038821545,3353309.7035375
2078.88,-122.861699,41.195777,4603,1155.173675315,3354464.87721281
2072.89,-122.869726,41.204229,4604,1155.173675316,3355620.05088813
2007.35,-122.878784,41.211747,4605,500.787534236,3356120.83842237
1893.22,-122.884388,41.21019,4606,500.787534236,3356621.6259566
1762.66,-122.893467,41.209429,4607,920.467433164,3357542.09338977
1851.59,-122.898076,41.216951,4608,729.974670899,3358272.06806067
1929.73,-122.901853,41.222873,4609,729.974670899,3359002.04273156
2054.08,-122.912328,41.2289,4610,1104.281923328,3360106.32465489
2069.48,-122.922925,41.236353,4611,1214.26542564,3361320.59008053
2089.23,-122.93645,41.241045,4612,1247.823544493,3362568.41362503
2174.4,-122.951344,41.242329,4613,981.888991226,3363550.30261625
2081.63,-122.954729,41.250793,4614,760.002858272,3364310.30547452
2235.21,-122.954374,41.257631,4615,760.002858272,3365070.30833279
2135.4,-122.954031,41.26782,4616,1131.945045279,3366202.25337807
2059.48,-122.957652,41.278305,4617,1203.330375579,3367405.58375365
1979.49,-122.962791,41.28826,4618,1186.459208177,3368592.04296183
1948.33,-122.969119,41.297779,4619,1051.244701251,3369643.28766308
2042.43,-122.973641,41.306609,4620,690.064783756,3370333.35244684
2104.25,-122.97856,41.311594,4621,690.064783756,3371023.41723059
2092.89,-122.972349,41.318501,4622,867.850915764,3371891.26814636
2047.65,-122.967214,41.325289,4623,774.574746415,3372665.84289277
2110.04,-122.966761,41.332255,4624,774.574746415,3373440.41763919
2027.51,-122.958942,41.339453,4625,684.970360561,3374125.38799975
1992.71,-122.957866,41.345567,4626,656.665223882,3374782.05322363
2049.7,-122.955588,41.351225,4627,656.665223882,3375438.71844751
2117.73,-122.961381,41.359178,4628,860.556913962,3376299.27536147
2213,-122.963135,41.366813,4629,860.556913962,3377159.83227544
2181.19,-122.971,41.3735,4630,992.232605886,3378152.06488132
2054.31,-122.976227,41.384341,4631,1280.951314865,3379433.01619619
1890.58,-122.989064,41.390674,4632,784.846150044,3380217.86234623
1822.97,-122.995589,41.395753,4633,784.846150045,3381002.70849628
1908.64,-123.003755,41.401943,4634,968.997013926,3381971.7055102
1933.71,-123.01999,41.407024,4635,1346.339680866,3383318.04519107
2040.88,-123.035038,41.402712,4636,1281.303237441,3384599.34842851
2000.08,-123.039416,41.413768,4637,1281.303237441,3385880.65166595
1943.83,-123.032846,41.430609,4638,1272.641831154,3387153.2934971
1896.7,-123.033925,41.442039,4639,1272.641831154,3388425.93532826
1914.89,-123.03675,41.454968,4640,1455.202976414,3389881.13830467
1978.92,-123.052516,41.467141,4641,1528.133817888,3391409.27212256
1948.95,-123.06867,41.473598,4642,1200.604540702,3392609.87666326
1929.88,-123.067059,41.48434,4643,920.733426899,3393530.61009016
1969.84,-123.075638,41.489547,4644,920.733426899,3394451.34351706
1987.65,-123.089738,41.494633,4645,1172.958866688,3395624.30238375
1886.41,-123.103534,41.496621,4646,745.435168069,3396369.73755182
1935.5,-123.111243,41.500006,4647,745.43516807,3397115.17271989
1977.84,-123.118303,41.505864,4648,410.70407371,3397525.8767936
2029.09,-123.122175,41.508145,4649,410.70407371,3397936.58086731
2073.78,-123.125515,41.513726,4650,679.673959316,3398616.25482662
2125.92,-123.126028,41.525266,4651,1282.393243494,3399898.64807012
2024.76,-123.13442,41.533469,4652,1076.925739319,3400975.57380944
1954.22,-123.144272,41.539732,4653,1076.925739319,3402052.49954876
1930.1,-123.161014,41.542698,4654,1435.31942564,3403487.8189744
2019.31,-123.178212,41.543665,4655,1439.026205513,3404926.84517991
1933.69,-123.197041,41.552358,4656,725.987237698,3405652.83241761
1775.96,-123.199111,41.558707,4657,725.987237698,3406378.8196553
1768.28,-123.197974,41.56596,4658,474.054083448,3406852.87373875
1893.62,-123.197789,41.570226,4659,474.054083448,3407326.9278222
1942.77,-123.194514,41.577402,4660,842.507031131,3408169.43485333
2021.44,-123.202762,41.586187,4661,526.373345533,3408695.80819886
1985.42,-123.201671,41.590855,4662,526.373345533,3409222.1815444
1982.04,-123.206737,41.600309,4663,917.123492653,3410139.30503705
1931.85,-123.207432,41.60855,4664,917.123492653,3411056.4285297
1905.91,-123.214779,41.618077,4665,1010.899648389,3412067.32817809
2032.5,-123.218304,41.626786,4666,1010.899648389,3413078.22782648
2061.23,-123.218402,41.637709,4667,1213.203016326,3414291.43084281
2075.94,-123.226474,41.651938,4668,1717.490963175,3416008.92180598
2068.38,-123.238607,41.663449,4669,1300.012722283,3417308.93452827
2012.78,-123.251473,41.670077,4670,1072.946409366,3418381.88093763
1865.52,-123.256316,41.679029,4671,824.760318005,3419206.64125564
1828.73,-123.254942,41.686383,4672,824.760318005,3420031.40157364
1717.22,-123.246564,41.692044,4673,440.119228817,3420471.52080246
1584.4,-123.2491,41.695521,4674,440.119228817,3420911.64003128
1422.01,-123.244601,41.70376,4675,632.946356501,3421544.58638778
1267.39,-123.238233,41.706875,4676,371.606752154,3421916.19313993
1161.04,-123.2378,41.710205,4677,371.606752154,3422287.79989208
1077.82,-123.244157,41.715133,4678,761.230253208,3423049.03014529
976.06,-123.241917,41.723058,4679,899.732741389,3423948.76288668
884.7,-123.236495,41.729563,4680,851.778361307,3424800.54124799
832.05,-123.232654,41.739368,4681,894.408066326,3425694.94931431
795.99,-123.226285,41.745856,4682,909.854269641,3426604.80358396
743.92,-123.224375,41.753922,4683,810.84645189,3427415.65003584
712.87,-123.225048,41.761205,4684,810.84645189,3428226.49648774
710.47,-123.224942,41.769066,4685,873.155739616,3429099.65222735
647.78,-123.225174,41.778592,4686,888.964721361,3429988.61694871
610.09,-123.224463,41.786578,4687,888.964721361,3430877.58167007
601.59,-123.221563,41.794345,4688,895.720058695,3431773.30172877
556.95,-123.220648,41.802889,4689,504.175220048,3432277.47694882
524.78,-123.218157,41.807028,4690,504.175220048,3432781.65216886
474.38,-123.208787,41.820066,4691,1644.155346054,3434425.80751492
428.91,-123.197811,41.834613,4692,846.467097408,3435272.27461233
428.48,-123.179583,41.832231,4693,1537.076583427,3436809.35119575
418.63,-123.196017,41.842115,4694,846.467097408,3437655.81829316
426.16,-123.210556,41.844585,4695,314.296502272,3437970.11479543
541.25,-123.211013,41.847394,4696,314.296502272,3438284.41129771
660.16,-123.20945,41.850223,4697,339.97275691,3438624.38405462
775.11,-123.214815,41.852669,4698,289.899311057,3438914.28336567
877.16,-123.217291,41.854509,4699,289.899311057,3439204.18267673
1002.08,-123.221018,41.85766,4700,467.18924245,3439671.37191918
1148.58,-123.210905,41.864954,4701,572.558188624,3440243.9301078
1296.42,-123.209185,41.869946,4702,572.558188625,3440816.48829643
1465.09,-123.203715,41.876302,4703,655.494558304,3441471.98285473
1552.18,-123.200487,41.881688,4704,655.494558304,3442127.47741304
1686.5,-123.201124,41.889951,4705,616.758448674,3442744.23586171
1745.23,-123.202418,41.895419,4706,616.758448674,3443360.99431039
1780.3,-123.199555,41.909854,4707,738.181447558,3444099.17575794
1731.01,-123.197022,41.916225,4708,738.181447558,3444837.3572055
1800.01,-123.188173,41.920848,4709,895.846436289,3445733.20364179
1726.03,-123.178777,41.928039,4710,1115.97134117,3446849.17498296
1771.16,-123.163646,41.936205,4711,1254.128329045,3448103.30331201
1624.55,-123.150031,41.931292,4712,1151.699772558,3449255.00308456
1471.33,-123.146941,41.941401,4713,817.160808958,3450072.16389352
1553.13,-123.137089,41.94155,4714,817.160808958,3450889.32470248
1692.37,-123.125139,41.937842,4715,282.825443031,3451172.15014551
1750.06,-123.121893,41.938623,4716,282.825443031,3451454.97558854
1819,-123.108867,41.940727,4717,1018.4366163,3452473.41220484
1837.69,-123.09928,41.946458,4718,1018.4366163,3453491.84882114
1839.61,-123.087386,41.948676,4719,1016.539661528,3454508.38848267
1863.27,-123.074736,41.953571,4720,1033.122661397,3455541.51114407
1840.25,-123.062308,41.952899,4721,1033.122661397,3456574.63380546
1809.17,-123.04611,41.950691,4722,1365.237490841,3457939.87129631
1890.19,-123.029147,41.94885,4723,1243.725091127,3459183.59638743
1937.52,-123.014209,41.947837,4724,1284.722102231,3460468.31848966
1971.11,-123.006171,41.937949,4725,966.819297022,3461435.13778669
2021.27,-122.999979,41.930574,4726,770.95157312,3462206.08935981
2084.09,-122.990692,41.930866,4727,770.95157312,3462977.04093293
2101.97,-122.979541,41.934979,4728,1031.54941329,3464008.59034622
2014.18,-122.966967,41.932891,4729,1073.837142763,3465082.42748898
2082.21,-122.961846,41.941771,4730,1073.837142763,3466156.26463174
2090.63,-122.957209,41.953775,4731,1387.643490964,3467543.90812271
2036.46,-122.944991,41.963724,4732,726.595661555,3468270.50378426
1888.32,-122.936227,41.963821,4733,726.595661555,3468997.09944582
1798.53,-122.929085,41.969702,4734,881.584436422,3469878.68388224
1674.25,-122.921046,41.980846,4735,769.01439709,3470647.69827933
1648.83,-122.917099,41.987112,4736,647.494317,3471295.19259633
1706.1,-122.915545,41.992825,4737,386.422366341,3471681.61496267
1747.67,-122.91284,41.995659,4738,386.422366341,3472068.03732901
1848.43,-122.909038,42.003486,4739,691.767956573,3472759.80528558
1953.5,-122.903669,42.008256,4740,691.767956573,3473451.57324216
2041.67,-122.895181,42.013265,4741,719.043500905,3474170.61674306
2094.19,-122.893236,42.019574,4742,719.043500905,3474889.66024397
2138.2,-122.882483,42.019982,4743,897.957291889,3475787.61753585
2146.09,-122.874893,42.025755,4744,897.957291889,3476685.57482774
2037.72,-122.862494,42.034461,4745,940.879878868,3477626.45470661
1991.94,-122.857179,42.041948,4746,940.879878868,3478567.33458548
1969.62,-122.845568,42.052293,4747,1012.641781526,3479579.97636701
2061.61,-122.840006,42.060413,4748,1012.641781526,3480592.61814853
2036.81,-122.831139,42.052468,4749,1147.832769936,3481740.45091847
1965.47,-122.81925,42.052933,4750,985.553853074,3482726.00477154
1803.64,-122.80648,42.050642,4751,891.113352526,3483617.11812407
1816.87,-122.796196,42.048273,4752,694.959074258,3484312.07719833
1795.09,-122.796,42.054528,4753,694.959074258,3485007.03627258
1868.02,-122.788124,42.060821,4754,955.833900061,3485962.87017264
1982.24,-122.777588,42.064842,4755,979.77609611,3486942.64626875
2107.24,-122.764466,42.065429,4756,1088.01366339,3488030.65993215
2120.45,-122.75185,42.074507,4757,655.16646816,3488685.82640031
2053.32,-122.744731,42.077088,4758,655.16646816,3489340.99286847
2019.11,-122.735709,42.080863,4759,856.249084546,3490197.24195301
1991.98,-122.72547,42.074642,4760,1093.321361232,3491290.56331424
1960.01,-122.712865,42.072491,4761,961.654538,3492252.21785224
1919.31,-122.704829,42.078745,4762,882.744843398,3493134.96269564
1879.45,-122.696931,42.073403,4763,882.744843398,3494017.70753904
1789.1,-122.687735,42.070297,4764,835.585003282,3494853.29254232
1675.68,-122.672021,42.067899,4765,1135.853271979,3495989.1458143
1588.89,-122.65856,42.069893,4766,916.068253902,3496905.2140682
1541.72,-122.651091,42.07598,4767,916.068253902,3497821.2823221
1535.66,-122.63837,42.076698,4768,1053.685305979,3498874.96762808
1501.68,-122.625649,42.076284,4769,767.227327584,3499642.19495567
1427.21,-122.616758,42.074326,4770,628.374724025,3500270.56967969
1307.9,-122.610581,42.071036,4771,628.374724025,3500898.94440372
1302.32,-122.602693,42.063895,4772,4.407587793,3500903.35199151
1302.2,-122.602655,42.063923,4773,4.407587793,3500907.7595793
1313.7,-122.592889,42.060061,4774,684.770694547,3501592.53027385
1443.02,-122.5852,42.057787,4775,684.770694547,3502277.3009684
1474.7,-122.583905,42.047288,4776,1171.108362927,3503448.40933132
1569.9,-122.577428,42.038329,4777,1130.411232548,3504578.82056387
1561.37,-122.568862,42.030702,4778,934.740813273,3505513.56137715
1559.44,-122.559225,42.035084,4779,923.836505248,3506437.39788239
1538.92,-122.549686,42.039398,4780,923.836505248,3507361.23438764
1498.43,-122.53825,42.040052,4781,713.135541519,3508074.36992916
1545.83,-122.529816,42.041354,4782,713.135541519,3508787.50547068
1618.38,-122.51845,42.04528,4783,1124.059633507,3509911.56510419
1642.13,-122.508883,42.052461,4784,1068.727291344,3510980.29239553
1635.49,-122.498789,42.05846,4785,1068.727291344,3512049.01968688
1685.99,-122.490265,42.067218,4786,957.533303932,3513006.55299081
1677.5,-122.480009,42.071208,4787,957.533303932,3513964.08629474
1637.98,-122.481257,42.083367,4788,1354.500998309,3515318.58729305
1600.06,-122.474675,42.094056,4789,1011.318502403,3516329.90579545
1568.58,-122.474838,42.10316,4790,920.544117344,3517250.44991279
1448.11,-122.479122,42.110809,4791,920.544117344,3518170.99403014
1428.27,-122.478445,42.12209,4792,985.700438133,3519156.69446827
1394.44,-122.482695,42.130381,4793,985.700438133,3520142.3949064
1421.76,-122.488218,42.140664,4794,670.349974605,3520812.74488101
1449,-122.496249,42.141499,4795,670.349974605,3521483.09485561
1487.25,-122.511181,42.141739,4796,1251.126498407,3522734.22135402
1460.65,-122.50861,42.152839,4797,1251.126498407,3523985.34785243
1426.69,-122.498163,42.158192,4798,732.618011628,3524717.96586406
1432.14,-122.489304,42.158427,4799,683.721874077,3525401.68773813
1465.36,-122.48115,42.157387,4800,683.721874077,3526085.40961221
1544.55,-122.471324,42.160693,4801,891.231160482,3526976.64077269
1560.78,-122.459825,42.16424,4802,1088.34422763,3528064.98500032
1586.51,-122.451453,42.171804,4803,839.476498067,3528904.46149839
1569.47,-122.446455,42.178384,4804,839.476498067,3529743.93799646
1550.96,-122.438062,42.185691,4805,1067.489594016,3530811.42759047
1620.33,-122.4283,42.192315,4806,863.282970987,3531674.71056146
1646.46,-122.422483,42.198772,4807,863.282970987,3532537.99353245
1519.95,-122.409541,42.20047,4808,1023.229067487,3533561.22259993
1464.76,-122.397155,42.200681,4809,979.538557009,3534540.76115694
1410.1,-122.385301,42.200395,4810,979.538557009,3535520.29971395
1440.11,-122.373562,42.20613,4811,1163.777080521,3536684.07679447
1390.72,-122.367567,42.215612,4812,1163.777080521,3537847.85387499
1427.29,-122.355444,42.221407,4813,1190.065431196,3539037.91930619
1493.3,-122.344606,42.230005,4814,1308.702217647,3540346.62152384
1562.01,-122.329774,42.230698,4815,989.842169908,3541336.46369374
1666.68,-122.318938,42.234514,4816,989.842169908,3542326.30586365
1739.02,-122.307904,42.241873,4817,1223.789040897,3543550.09490455
1792.95,-122.292764,42.242701,4818,961.996598674,3544512.09150322
1881.45,-122.287803,42.250538,4819,961.996598674,3545474.0881019
1801.55,-122.289523,42.261799,4820,849.190234772,3546323.27833667
1690.26,-122.287975,42.269357,4821,849.190234772,3547172.46857144
1655.99,-122.275215,42.274736,4822,1272.039621431,3548444.50819287
1658.1,-122.266586,42.284227,4823,1167.647247559,3549612.15544043
1646.54,-122.271881,42.293976,4824,1167.647247559,3550779.80268799
1679.72,-122.264679,42.304981,4825,1332.135669326,3552111.93835731
1617.42,-122.261671,42.316764,4826,941.017458875,3553052.95581619
1618.84,-122.254496,42.323353,4827,941.017458875,3553993.97327507
1605.5,-122.260364,42.336155,4828,913.194257858,3554907.16753292
1592.42,-122.271209,42.334469,4829,913.194257858,3555820.36179078
1595.3,-122.282534,42.338289,4830,1041.437218723,3556861.7990095
1578.44,-122.292412,42.344137,4831,651.736488588,3557513.53549809
1634.5,-122.291922,42.349993,4832,651.736488588,3558165.27198668
1647.8,-122.296741,42.356622,4833,793.891998524,3558959.1639852
1676.14,-122.298274,42.363678,4834,793.891998524,3559753.05598373
1604.72,-122.30262,42.370073,4835,687.364639278,3560440.42062301
1618.38,-122.299359,42.375769,4836,687.364639278,3561127.78526228
1596.83,-122.292736,42.381002,4837,801.922664564,3561929.70792685
1543.92,-122.287658,42.387162,4838,766.285694306,3562695.99362115
1508.8,-122.290167,42.393805,4839,261.027305424,3562957.02092658
1514.53,-122.291543,42.395922,4840,261.027305424,3563218.048232
1574.61,-122.282963,42.400119,4841,902.109265258,3564120.15749726
1625.45,-122.277081,42.406971,4842,879.543669878,3564999.70116714
1687.51,-122.273592,42.414455,4843,879.543669878,3565879.24483702
1765.04,-122.272812,42.423751,4844,1034.606629568,3566913.85146659
1841.49,-122.264047,42.430861,4845,750.931414364,3567664.78288095
1911.84,-122.27131,42.434954,4846,750.931414364,3568415.71429531
1884.46,-122.277076,42.44148,4847,866.365179857,3569282.07947517
1842.18,-122.269802,42.449751,4848,729.606568216,3570011.68604339
1817.08,-122.268429,42.45624,4849,729.606568215,3570741.2926116
1809.2,-122.275004,42.464979,4850,1100.617299698,3571841.9099113
1792.92,-122.279315,42.474359,4851,934.281101369,3572776.19101267
1856.2,-122.279963,42.482756,4852,868.831450855,3573645.02246352
1863.37,-122.276969,42.490257,4853,868.831450855,3574513.85391438
1901.5,-122.264602,42.496369,4854,1057.895155831,3575571.74907021
1921.17,-122.255954,42.503422,4855,936.191298162,3576507.94036837
1903.37,-122.245851,42.507314,4856,863.648852442,3577371.58922081
1867.88,-122.235656,42.509198,4857,863.648852442,3578235.23807325
1831.06,-122.228711,42.517406,4858,1075.6783567,3579310.91642995
1822.65,-122.233762,42.528131,4859,1004.653304487,3580315.56973444
1840.59,-122.231711,42.537047,4860,1004.653304487,3581320.22303893
1850.42,-122.229495,42.549046,4861,1345.266978573,3582665.4900175
1877.68,-122.218824,42.557896,4862,1313.293316851,3583978.78333435
1910.79,-122.221834,42.569507,4863,1046.510617661,3585025.29395201
2007.4,-122.227976,42.577762,4864,888.093338495,3585913.38729051
2036.84,-122.22552,42.585548,4865,888.093338494,3586801.480629
2008.33,-122.220781,42.592217,4866,836.739323999,3587638.219953
2057.27,-122.213854,42.599794,4867,1015.70562888,3588653.92558188
2030.48,-122.217344,42.611138,4868,1020.73473003,3589674.66031191
2050.11,-122.214544,42.620091,4869,1020.73473003,3590695.39504194
2172.12,-122.219711,42.630806,4870,989.516403278,3591684.91144522
2197.35,-122.219476,42.639712,4871,989.516403278,3592674.4278485
2163.01,-122.210421,42.64359,4872,801.79920196,3593476.22705046
2040.89,-122.206267,42.650124,4873,791.312362451,3594267.53941291
1985.56,-122.206372,42.657247,4874,791.312362451,3595058.85177536
1904.04,-122.213781,42.656295,4875,616.625138037,3595675.4769134
1869.54,-122.206513,42.665486,4876,915.311726409,3596590.7886398
1806.04,-122.198007,42.672903,4877,1079.387997997,3597670.1766378
1790.21,-122.178291,42.678867,4878,1313.13259444,3598983.30923224
1763.44,-122.172411,42.689863,4879,1313.13259444,3600296.44182668
1875.8,-122.1802,42.702752,4880,1567.676403535,3601864.11823022
1962.51,-122.191765,42.71585,4881,1263.14697614,3603127.26520636
